conv_ortho,conv_paral,trench_abs_ortho,trench_abs_paral,subducting_abs_ortho,"subducting_abs_paral
",Label
9.11,5.56,-1.76,-1.72,7.35,3.85,0
9.74,6.81,-1.75,-1.72,7.98,5.1,0
10.52,8.35,-1.75,-1.72,8.76,6.64,0
10.53,8.3,-1.74,-1.72,8.78,6.58,0
10.54,8.25,-1.74,-1.73,8.79,6.53,0
10.57,8.22,-1.68,-1.81,8.88,6.42,0
9.29,10.27,-1.33,-2.08,7.95,8.2,0
9.31,10.22,-1.33,-2.08,7.97,8.15,0
10.04,14.27,-1.21,-2.74,8.85,11.52,0
10.15,14.74,-1.19,-2.82,8.97,11.91,0
10.19,14.74,-1.18,-2.82,9.01,11.91,0
10.22,14.74,-1.18,-2.83,9.06,11.91,0
10.26,14.74,-1.17,-2.83,9.1,11.91,0
10.3,14.74,-1.17,-2.83,9.14,11.91,0
10.34,14.74,-1.16,-2.83,9.18,11.9,0
11.07,10.11,-0.95,-2.46,10.12,7.64,0
11.13,9.45,-1.01,-2.44,10.13,7.0,0
11.16,9.41,-1.01,-2.45,10.15,6.96,0
10.74,9.28,-1.01,-2.45,9.74,6.83,0
9.01,8.92,-1.01,-2.45,8.01,6.46,0
9.06,8.9,-1.01,-2.45,8.06,6.44,0
9.1,8.89,-1.01,-2.45,8.11,6.43,0
9.22,9.05,-1.26,-2.35,7.98,6.7,0
9.92,10.69,-3.47,-1.37,6.45,9.31,0
9.65,10.0,-3.47,-1.37,6.18,8.61,0
8.95,8.41,-3.02,-1.25,5.94,7.15,0
8.98,8.39,-3.02,-1.25,5.97,7.12,0
8.74,9.07,-3.02,-1.26,5.73,7.8,0
9.29,11.0,-3.02,-1.26,6.28,9.73,0
9.63,11.61,-3.01,-1.26,6.62,10.34,0
9.42,11.53,-2.84,-1.27,6.59,10.25,0
6.96,6.2,-1.28,-1.33,5.69,4.86,0
6.82,5.2,-1.28,-1.33,5.55,3.86,0
6.71,4.95,-1.28,-1.33,5.43,3.61,0
6.7,4.95,-1.28,-1.33,5.43,3.61,0
6.69,4.94,-2.7,-2.98,3.99,1.96,0
7.25,8.03,-2.69,-2.99,4.56,5.04,0
8.32,9.2,-2.68,-2.99,5.64,6.21,0
9.19,9.08,-2.67,-3.0,6.52,6.08,0
9.18,9.07,-2.65,-3.01,6.53,6.06,0
8.66,7.86,-2.64,-3.02,6.01,4.84,0
8.65,7.83,-2.63,-3.02,6.03,4.81,0
8.68,8.28,-2.04,-3.71,6.65,4.57,0
8.54,9.66,-0.68,-5.29,7.88,4.37,0
8.51,9.68,-0.66,-5.3,7.88,4.38,0
8.49,9.69,-1.05,-3.51,7.45,6.17,0
8.58,8.95,-1.03,-3.52,7.56,5.43,0
8.58,8.87,-1.01,-3.52,7.58,5.35,0
8.55,8.88,-0.99,-3.53,7.57,5.35,0
8.51,8.88,-0.96,-3.53,7.56,5.35,0
8.49,8.88,-0.94,-3.53,7.56,5.35,0
8.13,7.21,-0.92,-3.54,7.23,3.67,0
7.97,6.46,-0.89,-3.54,7.1,2.92,0
7.97,6.42,-0.87,-3.54,7.12,2.87,0
7.23,7.41,-0.85,-3.54,6.41,3.86,0
7.17,7.49,-0.82,-3.55,6.37,3.95,0
7.18,7.46,-0.8,-3.55,6.41,3.91,0
7.2,7.42,-0.78,-3.55,6.44,3.87,0
10.54,9.33,0.6,-4.89,11.16,4.44,0
10.55,9.17,0.64,-4.89,11.2,4.29,0
10.56,9.01,0.67,-4.88,11.24,4.14,0
10.57,8.86,0.7,-4.88,11.28,3.99,0
10.58,8.7,0.73,-4.87,11.32,3.84,0
10.58,8.53,0.76,-4.86,11.36,3.68,0
10.58,8.37,0.8,-4.86,11.39,3.53,0
9.81,10.41,0.83,-4.85,10.63,5.57,0
9.81,10.31,0.86,-4.84,10.67,5.48,0
9.82,10.22,0.89,-4.83,10.71,5.39,0
9.82,10.12,0.93,-4.83,10.75,5.3,0
9.82,10.02,0.96,-4.82,10.78,5.21,0
6.7,8.63,0.99,-4.81,7.68,3.82,0
6.69,8.61,1.02,-4.8,7.7,3.81,0
6.68,8.6,1.06,-4.79,7.72,3.81,0
6.66,8.58,1.09,-4.79,7.74,3.8,0
6.65,8.56,1.12,-4.78,7.76,3.79,0
8.59,7.55,1.15,-4.77,9.74,2.79,0
8.57,7.52,1.19,-4.76,9.76,2.76,0
8.55,7.48,1.22,-4.75,9.77,2.74,0
8.53,7.45,1.25,-4.74,9.78,2.72,0
8.51,7.41,1.29,-4.73,9.79,2.69,0
11.94,8.61,-2.14,-5.94,9.8,2.67,0
11.93,8.63,-2.12,-5.95,9.81,2.67,0
11.92,8.64,-2.1,-5.97,9.81,2.67,0
11.9,8.66,-2.08,-5.98,9.82,2.67,0
11.89,8.67,-2.06,-6.0,9.82,2.67,0
3.42,14.64,-0.87,-6.61,2.59,8.02,0
3.38,14.62,-0.85,-6.62,2.58,7.99,0
3.34,14.6,-0.82,-6.63,2.56,7.97,0
3.3,14.57,-0.8,-6.63,2.54,7.94,0
3.26,14.55,-0.78,-6.64,2.52,7.91,0
3.22,14.53,-0.76,-6.64,2.5,7.88,0
3.17,14.5,-0.73,-6.65,2.48,7.85,0
3.13,14.47,-0.71,-6.65,2.46,7.82,0
3.09,14.44,-0.69,-6.66,2.44,7.78,0
3.04,14.42,-0.66,-6.66,2.42,7.75,0
1.43,14.66,1.45,-5.76,2.91,8.91,0
-2.79,-1.02,0.21,-2.52,-2.58,-3.55,0
-2.78,-1.02,0.21,-2.52,-2.56,-3.55,0
10.91,2.95,0.22,-2.52,11.15,0.47,0
10.91,2.79,0.22,-2.52,11.16,0.31,0
11.67,-0.34,-1.09,0.29,10.58,-0.01,0
10.28,-0.86,-1.04,0.29,9.24,-0.53,0
10.32,-1.02,-1.03,0.29,9.29,-0.69,0
10.29,-0.83,-0.99,0.25,9.3,-0.54,0
10.27,-1.0,-0.96,0.25,9.31,-0.7,0
7.06,-4.35,0.2,1.26,7.27,-3.05,0
4.74,-6.85,0.27,1.25,5.04,-5.57,0
4.7,-6.98,0.28,1.24,5.01,-5.7,0
4.54,-7.11,0.35,1.24,4.92,-5.84,0
4.43,-7.23,0.4,1.23,4.86,-5.97,0
3.28,-5.16,0.44,1.22,3.75,-3.92,0
3.29,-5.17,0.47,1.24,3.78,-3.91,0
3.16,-5.17,0.51,1.23,3.69,-3.91,0
2.47,-4.96,0.55,1.22,3.05,-3.72,0
2.41,-4.98,0.6,1.21,3.03,-3.75,0
1.11,-1.33,1.89,-2.45,3.01,-3.77,0
1.12,-1.32,1.89,-2.46,3.02,-3.77,0
1.2,-1.26,1.99,-2.38,3.19,-3.63,0
1.21,-1.24,1.98,-2.39,3.2,-3.63,0
1.23,-1.24,1.97,-2.41,3.21,-3.63,0
1.41,-2.38,1.8,-1.26,3.22,-3.63,0
1.03,-2.22,1.8,-1.27,2.84,-3.49,0
0.84,3.5,1.27,-4.0,2.1,-0.51,0
0.86,3.49,1.26,-4.0,2.11,-0.52,0
0.87,3.48,1.26,-4.0,2.12,-0.52,0
0.89,3.48,-2.1,-2.72,-1.22,0.76,0
0.9,3.47,-2.11,-2.72,-1.21,0.76,0
0.92,3.46,-2.11,-2.71,-1.2,0.75,0
0.93,3.45,-2.12,-2.71,-1.19,0.75,0
0.11,6.14,-1.28,-5.4,-1.18,0.74,0
0.09,6.14,-1.26,-5.41,-1.18,0.74,0
1.27,3.44,-1.24,-5.41,0.04,-1.98,0
3.07,-2.8,2.45,0.07,5.51,-2.73,0
3.08,-2.79,2.44,0.05,5.52,-2.74,0
6.06,-1.27,-0.54,-1.46,5.52,-2.74,0
9.04,-4.99,-3.52,2.3,5.51,-2.72,0
9.09,-4.94,-3.56,2.3,5.5,-2.66,0
9.14,-4.88,-3.59,2.3,5.54,-2.6,0
9.19,-4.82,-3.62,2.3,5.55,-2.55,0
8.35,-5.96,-2.76,3.49,5.57,-2.49,0
6.31,-8.71,-0.68,6.27,5.6,-2.45,0
10.22,0.21,-5.71,2.83,4.5,3.01,0
10.24,0.26,-5.71,2.83,4.52,3.07,0
11.02,0.85,-5.71,2.84,5.3,3.65,0
11.18,1.89,-5.85,1.86,5.32,3.72,0
4.74,4.78,0.6,-1.01,5.34,3.78,0
4.73,4.77,0.6,-1.01,5.33,3.77,0
5.88,3.19,0.29,-1.14,6.17,2.06,0
5.87,3.18,0.29,-1.14,6.16,2.05,0
5.86,3.16,0.29,-1.13,6.15,2.04,0
6.16,3.84,-0.03,-1.82,6.14,2.02,0
6.15,3.83,-0.03,-1.82,6.12,2.02,0
6.13,3.83,-0.03,-1.82,6.1,2.01,0
6.11,3.82,-0.03,-1.82,6.09,2.0,0
4.75,5.41,0.5,-1.75,5.25,3.67,0
2.16,7.59,3.68,-5.63,5.87,1.97,0
2.1,7.58,3.67,-5.63,5.8,1.95,0
2.04,7.56,3.66,-5.63,5.73,1.94,0
1.98,7.55,3.66,-5.63,5.67,1.92,0
1.91,7.53,3.65,-5.63,5.6,1.91,0
1.85,7.51,3.64,-5.63,5.53,1.89,0
1.79,7.49,3.63,-5.63,5.46,1.87,0
1.72,7.48,3.63,-5.63,5.39,1.85,0
-0.55,7.62,5.1,-4.34,4.58,3.3,0
1.6,7.44,3.61,-5.63,5.24,1.82,0
0.1,6.01,4.5,-2.74,4.61,3.3,0
1.75,5.65,3.54,-3.93,5.31,1.76,0
1.7,5.58,3.55,-3.93,5.27,1.69,0
1.65,5.51,3.56,-3.93,5.24,1.62,0
1.6,5.43,3.58,-3.93,5.2,1.54,0
1.55,5.36,3.59,-3.93,5.16,1.47,0
1.5,5.28,3.6,-3.92,5.12,1.4,0
1.46,5.21,3.61,-3.92,5.09,1.32,0
1.42,5.13,3.62,-3.92,5.06,1.25,0
-0.11,5.24,4.6,-2.7,4.49,2.58,0
0.04,3.75,4.44,-1.32,4.48,2.47,0
4.76,1.7,0.2,-4.59,5.0,-2.86,0
4.69,1.67,0.2,-4.59,4.93,-2.9,0
4.62,1.64,0.2,-4.59,4.86,-2.93,0
4.55,1.6,0.2,-4.59,4.79,-2.97,0
4.48,1.57,0.2,-4.59,4.72,-3.0,0
4.4,-1.47,-2.64,-3.75,1.8,-5.23,0
4.33,1.5,0.2,-4.59,4.57,-3.06,0
4.26,1.47,0.2,-4.59,4.5,-3.1,0
4.17,-1.41,-2.64,-3.75,1.57,-5.17,0
4.09,0.74,0.22,-3.91,4.35,-3.16,0
4.03,0.71,0.22,-3.91,4.28,-3.19,0
3.96,0.68,0.22,-3.91,4.22,-3.22,0
3.46,-1.86,-2.21,-3.23,1.29,-5.1,0
3.39,-1.84,-2.21,-3.23,1.22,-5.08,0
3.32,-1.82,-2.21,-3.23,1.15,-5.06,0
3.69,0.57,0.22,-3.91,3.95,-3.33,0
3.63,0.54,0.22,-3.91,3.88,-3.35,0
3.11,-1.76,-2.21,-3.23,0.94,-5.0,0
3.04,-1.74,-2.21,-3.23,0.87,-4.98,0
4.95,-1.64,-1.22,-1.77,3.73,-3.42,0
2.9,-4.29,-2.05,-0.65,0.85,-4.96,0
4.91,-1.6,-1.22,-1.77,3.7,-3.38,0
4.9,-1.58,-1.22,-1.77,3.68,-3.36,0
4.88,-1.56,-1.22,-1.77,3.67,-3.34,0
2.89,-4.19,-2.05,-0.65,0.84,-4.85,0
4.84,-1.52,-1.22,-1.77,3.63,-3.3,0
2.89,-4.13,-2.05,-0.65,0.84,-4.8,0
2.89,-4.11,-2.05,-0.65,0.84,-4.77,0
2.89,-4.08,-2.05,-0.65,0.84,-4.75,0
5.25,1.56,-2.35,-0.91,2.89,0.68,0
5.11,1.53,-2.35,-0.91,2.75,0.65,0
4.95,1.19,-2.4,-0.76,2.54,0.46,0
4.63,0.74,-2.46,-0.54,2.16,0.23,0
4.53,0.74,-2.46,-0.54,2.06,0.23,0
3.2,1.74,-2.4,-0.77,0.79,1.02,0
3.11,1.96,-2.33,-0.92,0.75,1.08,0
2.88,1.96,-2.33,-0.93,0.53,1.08,0
2.65,1.96,-2.33,-0.93,0.31,1.08,0
2.43,1.97,-2.33,-0.93,0.08,1.09,0
8.75,3.0,-2.27,-1.05,6.46,2.0,0
4.5,6.17,-2.34,-1.36,2.16,4.81,0
4.48,6.15,-2.33,-1.37,2.14,4.8,0
4.46,6.14,-2.33,-1.37,2.13,4.78,0
4.45,6.13,-2.33,-1.37,2.11,4.77,0
4.43,6.12,-2.32,-1.37,2.1,4.76,0
4.41,6.11,-2.32,-1.38,2.08,4.74,0
4.39,6.1,-2.32,-1.38,2.07,4.73,0
4.37,6.09,-2.31,-1.38,2.05,4.71,0
4.36,6.08,-2.31,-1.39,2.04,4.7,0
4.48,6.41,-1.73,-1.76,2.74,4.65,0
4.48,6.43,-1.66,-1.82,2.82,4.62,0
4.47,6.41,-1.65,-1.82,2.81,4.6,0
8.75,6.24,-1.65,-1.82,7.09,4.43,0
8.74,6.19,-1.64,-1.82,7.09,4.37,0
8.74,6.14,-1.64,-1.83,7.09,4.32,0
9.28,7.43,-1.64,-1.83,7.64,5.61,0
9.96,9.02,-1.63,-1.83,8.33,7.19,0
9.98,8.97,-1.63,-1.83,8.34,7.14,0
9.99,8.92,-1.62,-1.84,8.36,7.09,0
10.02,8.89,-1.56,-1.91,8.46,6.98,0
9.3,10.27,-1.33,-2.08,7.96,8.2,0
9.32,10.22,-1.32,-2.08,7.99,8.15,0
10.03,14.27,-1.21,-2.74,8.83,11.52,0
10.13,14.74,-1.19,-2.82,8.96,11.91,0
10.17,14.74,-1.19,-2.82,9.0,11.91,0
10.21,14.74,-1.18,-2.83,9.04,11.91,0
10.24,14.74,-1.18,-2.83,9.08,11.91,0
10.28,14.74,-1.17,-2.83,9.12,11.91,0
10.32,14.74,-1.17,-2.83,9.17,11.9,0
11.07,10.11,-0.96,-2.46,10.12,7.64,0
11.13,9.45,-1.02,-2.44,10.12,7.0,0
11.16,9.41,-1.01,-2.45,10.15,6.96,0
10.74,9.28,-1.01,-2.45,9.73,6.83,0
9.0,8.92,-1.01,-2.45,8.0,6.46,0
9.05,8.9,-1.01,-2.45,8.05,6.44,0
9.09,8.89,-1.01,-2.45,8.09,6.43,0
9.2,9.05,-1.26,-2.35,7.96,6.7,0
9.9,10.69,-3.47,-1.37,6.43,9.31,0
9.63,10.0,-3.47,-1.37,6.17,8.61,0
8.94,8.41,-3.02,-1.25,5.92,7.15,0
8.97,8.39,-3.02,-1.25,5.96,7.12,0
8.72,9.07,-3.02,-1.26,5.71,7.8,0
9.26,11.0,-3.02,-1.26,6.26,9.73,0
9.6,11.61,-3.01,-1.26,6.6,10.34,0
9.4,11.53,-2.84,-1.27,6.57,10.25,0
6.94,6.2,-1.28,-1.33,5.67,4.86,0
6.81,5.2,-1.28,-1.33,5.54,3.86,0
6.69,4.95,-1.28,-1.33,5.42,3.61,0
6.68,4.95,-1.29,-1.33,5.41,3.61,0
6.68,4.94,-2.7,-2.98,3.98,1.96,0
7.24,8.03,-2.69,-2.99,4.55,5.04,0
8.31,9.2,-2.68,-2.99,5.63,6.21,0
9.18,9.08,-2.66,-3.0,6.52,6.08,0
9.17,9.07,-2.65,-3.01,6.52,6.06,0
8.64,7.86,-2.64,-3.02,6.01,4.84,0
8.64,7.83,-2.63,-3.02,6.02,4.81,0
8.67,8.28,-2.04,-3.71,6.64,4.57,0
8.52,9.66,-0.68,-5.29,7.86,4.37,0
8.5,9.68,-0.66,-5.3,7.86,4.38,0
8.48,9.69,-1.05,-3.51,7.43,6.17,0
8.57,8.95,-1.03,-3.52,7.55,5.43,0
8.56,8.87,-1.01,-3.52,7.57,5.35,0
8.53,8.88,-0.98,-3.53,7.56,5.35,0
8.49,8.88,-0.96,-3.53,7.54,5.35,0
8.47,8.88,-0.94,-3.53,7.55,5.35,0
8.1,7.21,-0.91,-3.54,7.21,3.67,0
7.94,6.46,-0.89,-3.54,7.07,2.92,0
7.95,6.42,-0.87,-3.54,7.1,2.87,0
7.2,7.41,-0.84,-3.54,6.38,3.86,0
7.14,7.49,-0.82,-3.55,6.34,3.95,0
7.15,7.46,-0.8,-3.55,6.38,3.91,0
7.17,7.42,-0.77,-3.55,6.42,3.87,0
10.53,9.33,0.6,-4.89,11.15,4.44,0
10.54,9.17,0.64,-4.89,11.19,4.29,0
10.55,9.01,0.67,-4.88,11.23,4.14,0
10.56,8.86,0.7,-4.88,11.27,3.99,0
10.57,8.7,0.73,-4.87,11.31,3.84,0
10.57,8.53,0.77,-4.86,11.35,3.68,0
10.57,8.37,0.8,-4.86,11.38,3.53,0
9.8,10.41,0.83,-4.85,10.63,5.57,0
9.81,10.31,0.86,-4.84,10.67,5.48,0
9.81,10.22,0.9,-4.83,10.71,5.39,0
9.82,10.12,0.93,-4.83,10.75,5.3,0
9.82,10.02,0.96,-4.82,10.78,5.21,0
6.7,8.63,0.99,-4.81,7.69,3.82,0
6.69,8.61,1.03,-4.8,7.71,3.81,0
6.68,8.6,1.06,-4.79,7.73,3.81,0
6.67,8.58,1.09,-4.79,7.75,3.8,0
6.65,8.56,1.12,-4.78,7.77,3.79,0
8.6,7.55,1.16,-4.77,9.75,2.79,0
8.57,7.52,1.19,-4.76,9.76,2.76,0
8.55,7.48,1.22,-4.75,9.77,2.74,0
8.53,7.45,1.26,-4.74,9.78,2.72,0
8.51,7.41,1.29,-4.73,9.8,2.69,0
11.95,8.61,-2.14,-5.94,9.81,2.67,0
11.94,8.63,-2.12,-5.95,9.81,2.67,0
11.92,8.64,-2.1,-5.97,9.82,2.67,0
11.91,8.66,-2.08,-5.98,9.82,2.67,0
11.89,8.67,-2.07,-6.0,9.83,2.67,0
3.4,14.64,-0.87,-6.61,2.57,8.02,0
3.36,14.62,-0.85,-6.62,2.56,7.99,0
3.32,14.6,-0.83,-6.63,2.54,7.97,0
3.28,14.57,-0.81,-6.63,2.52,7.94,0
3.24,14.55,-0.78,-6.64,2.5,7.91,0
3.2,14.53,-0.76,-6.64,2.48,7.88,0
3.16,14.5,-0.74,-6.65,2.46,7.85,0
3.11,14.47,-0.71,-6.65,2.44,7.82,0
3.07,14.44,-0.69,-6.66,2.42,7.78,0
3.02,14.42,-0.66,-6.66,2.4,7.75,0
1.4,14.66,1.45,-5.76,2.89,8.91,0
-2.79,-1.02,0.21,-2.52,-2.58,-3.55,0
9.99,6.96,0.22,-2.52,10.21,4.47,0
10.87,2.95,0.23,-2.52,11.11,0.47,0
10.87,2.79,0.23,-2.52,11.12,0.31,0
11.62,-0.34,-1.07,0.29,10.55,-0.01,0
10.28,-0.86,-1.04,0.29,9.24,-0.53,0
10.27,-1.02,-1.01,0.29,9.26,-0.69,0
10.29,-0.83,-0.99,0.25,9.3,-0.54,0
10.27,-1.0,-0.96,0.25,9.31,-0.7,0
7.01,-4.35,0.22,1.26,7.24,-3.05,0
4.74,-6.85,0.27,1.25,5.04,-5.57,0
4.58,-6.98,0.34,1.24,4.95,-5.7,0
4.54,-7.11,0.35,1.24,4.92,-5.84,0
4.38,-7.23,0.42,1.23,4.83,-5.97,0
3.28,-5.16,0.44,1.22,3.75,-3.92,0
3.26,-5.17,0.5,1.24,3.78,-3.91,0
3.13,-5.17,0.54,1.23,3.69,-3.91,0
2.44,-4.96,0.58,1.22,3.04,-3.72,0
2.38,-4.98,0.62,1.21,3.02,-3.75,0
1.11,-1.33,1.89,-2.45,3.01,-3.77,0
1.17,-1.27,2.0,-2.37,3.18,-3.63,0
1.18,-1.26,1.99,-2.38,3.19,-3.63,0
1.21,-1.24,1.98,-2.39,3.2,-3.63,0
1.22,-1.24,1.97,-2.41,3.2,-3.63,0
1.4,-2.38,1.81,-1.26,3.21,-3.63,0
1.02,-2.22,1.81,-1.27,2.84,-3.49,0
0.84,3.5,1.27,-4.0,2.1,-0.51,0
0.86,3.49,1.26,-4.0,2.11,-0.52,0
0.87,3.48,1.26,-4.0,2.12,-0.52,0
0.89,3.48,-2.1,-2.72,-1.22,0.76,0
0.9,3.47,-2.11,-2.72,-1.21,0.76,0
0.92,3.46,-2.11,-2.71,-1.2,0.75,0
0.93,3.45,-2.12,-2.71,-1.19,0.75,0
0.11,6.14,-1.28,-5.4,-1.18,0.74,0
0.09,6.14,-1.26,-5.41,-1.18,0.74,0
1.27,3.44,-1.24,-5.41,0.04,-1.98,0
3.07,-2.8,2.45,0.07,5.51,-2.73,0
3.08,-2.79,2.44,0.05,5.52,-2.74,0
6.06,-1.27,-0.54,-1.46,5.52,-2.74,0
9.04,-4.99,-3.52,2.3,5.51,-2.72,0
9.09,-4.94,-3.56,2.3,5.5,-2.66,0
9.14,-4.88,-3.59,2.3,5.54,-2.6,0
9.19,-4.82,-3.64,2.3,5.54,-2.55,0
8.35,-5.96,-2.76,3.49,5.57,-2.49,0
6.3,-8.71,-0.68,6.27,5.59,-2.45,0
10.22,0.21,-5.71,2.83,4.5,3.01,0
10.24,0.26,-5.71,2.83,4.52,3.07,0
11.02,0.85,-5.71,2.84,5.3,3.65,0
11.18,1.89,-5.85,1.86,5.32,3.72,0
5.9,3.21,0.28,-1.14,6.18,2.08,0
5.89,3.2,0.28,-1.14,6.17,2.07,0
5.88,3.19,0.29,-1.14,6.17,2.06,0
5.87,3.18,0.29,-1.14,6.16,2.05,0
5.86,3.16,0.29,-1.13,6.15,2.04,0
6.16,3.84,-0.03,-1.82,6.14,2.02,0
6.15,3.83,-0.03,-1.82,6.12,2.02,0
6.13,3.83,-0.03,-1.82,6.1,2.01,0
6.11,3.82,-0.03,-1.82,6.09,2.0,0
6.09,3.81,-0.02,-1.82,6.07,2.0,0
2.16,7.59,3.68,-5.63,5.87,1.97,0
2.1,7.58,3.67,-5.63,5.8,1.95,0
2.04,7.56,3.66,-5.63,5.73,1.94,0
1.98,7.55,3.66,-5.63,5.67,1.92,0
1.91,7.53,3.65,-5.63,5.6,1.91,0
1.85,7.51,3.64,-5.63,5.53,1.89,0
1.79,7.49,3.63,-5.63,5.46,1.87,0
1.72,7.48,3.63,-5.63,5.39,1.85,0
1.66,7.46,3.62,-5.63,5.31,1.84,0
1.6,7.44,3.61,-5.63,5.24,1.82,0
1.8,5.73,3.53,-3.93,5.34,1.83,0
1.75,5.65,3.54,-3.93,5.31,1.76,0
1.7,5.58,3.55,-3.93,5.27,1.69,0
1.65,5.51,3.56,-3.93,5.24,1.62,0
1.6,5.43,3.58,-3.93,5.2,1.54,0
1.55,5.36,3.59,-3.93,5.16,1.47,0
1.5,5.28,3.6,-3.92,5.12,1.4,0
1.46,5.21,3.61,-3.92,5.09,1.32,0
1.42,5.13,3.62,-3.92,5.06,1.25,0
-0.11,5.24,4.6,-2.7,4.49,2.58,0
0.04,3.75,4.44,-1.32,4.48,2.47,0
4.76,1.7,0.2,-4.59,5.0,-2.86,0
4.69,1.67,0.2,-4.59,4.93,-2.9,0
4.62,1.64,0.2,-4.59,4.86,-2.93,0
4.55,1.6,0.2,-4.59,4.79,-2.97,0
4.48,1.57,0.2,-4.59,4.72,-3.0,0
4.4,-1.47,-2.64,-3.75,1.8,-5.23,0
4.33,1.5,0.2,-4.59,4.57,-3.06,0
4.26,1.47,0.2,-4.59,4.5,-3.1,0
4.17,-1.41,-2.64,-3.75,1.57,-5.17,0
4.09,0.74,0.22,-3.91,4.35,-3.16,0
3.6,-1.89,-2.21,-3.23,1.42,-5.14,0
3.53,-1.88,-2.21,-3.23,1.35,-5.12,0
3.46,-1.86,-2.21,-3.23,1.29,-5.1,0
3.39,-1.84,-2.21,-3.23,1.22,-5.08,0
3.32,-1.82,-2.21,-3.23,1.15,-5.06,0
3.69,0.57,0.22,-3.91,3.95,-3.33,0
3.63,0.54,0.22,-3.91,3.88,-3.35,0
3.11,-1.76,-2.21,-3.23,0.94,-5.0,0
3.04,-1.74,-2.21,-3.23,0.87,-4.98,0
4.95,-1.64,-1.22,-1.77,3.73,-3.42,0
2.9,-4.29,-2.05,-0.65,0.85,-4.96,0
4.91,-1.6,-1.22,-1.77,3.7,-3.38,0
4.9,-1.58,-1.22,-1.77,3.68,-3.36,0
4.88,-1.56,-1.22,-1.77,3.67,-3.34,0
2.89,-4.19,-2.05,-0.65,0.84,-4.85,0
4.84,-1.52,-1.22,-1.77,3.63,-3.3,0
2.89,-4.13,-2.05,-0.65,0.84,-4.8,0
2.89,-4.11,-2.05,-0.65,0.84,-4.77,0
2.89,-4.08,-2.05,-0.65,0.84,-4.75,0
5.3,1.56,-2.35,-0.91,2.94,0.68,0
5.16,1.53,-2.35,-0.91,2.8,0.65,0
4.95,1.19,-2.4,-0.76,2.54,0.46,0
4.63,0.74,-2.46,-0.54,2.16,0.23,0
4.53,0.74,-2.46,-0.54,2.06,0.23,0
3.2,1.74,-2.4,-0.77,0.79,1.02,0
3.19,1.96,-2.33,-0.92,0.84,1.08,0
2.96,1.96,-2.33,-0.93,0.61,1.08,0
2.74,1.96,-2.33,-0.93,0.39,1.08,0
2.51,1.97,-2.32,-0.93,0.17,1.09,0
8.81,3.0,-2.26,-1.05,6.53,2.0,0
4.51,6.17,-2.34,-1.36,2.17,4.81,0
4.5,6.15,-2.33,-1.37,2.16,4.8,0
4.48,6.14,-2.33,-1.37,2.14,4.78,0
4.46,6.13,-2.33,-1.37,2.13,4.77,0
4.44,6.12,-2.32,-1.37,2.11,4.76,0
4.42,6.11,-2.32,-1.38,2.1,4.74,0
4.41,6.1,-2.32,-1.38,2.08,4.73,0
4.39,6.09,-2.31,-1.38,2.07,4.71,0
4.37,6.08,-2.31,-1.39,2.05,4.7,0
4.49,6.41,-1.73,-1.76,2.75,4.65,0
4.49,6.43,-1.65,-1.82,2.83,4.62,0
4.48,6.41,-1.65,-1.82,2.82,4.6,0
8.75,6.24,-1.65,-1.82,7.1,4.43,0
8.75,6.19,-1.64,-1.82,7.1,4.37,0
8.74,6.14,-1.64,-1.83,7.1,4.32,0
9.29,7.43,-1.63,-1.83,7.65,5.61,0
9.97,9.02,-1.63,-1.83,8.34,7.19,0
9.99,8.97,-1.63,-1.83,8.35,7.14,0
10.0,8.92,-1.62,-1.84,8.37,7.09,0
10.03,8.89,-1.55,-1.91,8.47,6.98,0
9.31,10.27,-1.33,-2.08,7.98,8.2,0
9.33,10.22,-1.32,-2.08,8.0,8.15,0
10.01,14.27,-1.21,-2.74,8.82,11.52,0
10.11,14.74,-1.19,-2.82,8.94,11.91,0
10.15,14.74,-1.19,-2.82,8.98,11.91,0
10.19,14.74,-1.18,-2.83,9.02,11.91,0
10.23,14.74,-1.18,-2.83,9.06,11.91,0
10.26,14.74,-1.17,-2.83,9.11,11.91,0
10.31,14.74,-1.17,-2.83,9.15,11.9,0
11.07,10.11,-0.96,-2.46,10.12,7.64,0
11.13,9.45,-1.02,-2.44,10.12,7.0,0
11.16,9.41,-1.02,-2.45,10.15,6.96,0
10.74,9.28,-1.02,-2.45,9.73,6.83,0
8.98,8.92,-1.02,-2.45,7.98,6.46,0
9.03,8.9,-1.01,-2.45,8.03,6.44,0
9.08,8.89,-1.01,-2.45,8.07,6.43,0
9.19,9.05,-1.26,-2.35,7.94,6.7,0
9.88,10.69,-3.47,-1.37,6.42,9.31,0
9.62,10.0,-3.47,-1.37,6.15,8.61,0
8.92,8.41,-3.02,-1.25,5.91,7.15,0
8.95,8.39,-3.02,-1.25,5.94,7.12,0
8.7,9.07,-3.02,-1.26,5.69,7.8,0
9.24,11.0,-3.02,-1.26,6.23,9.73,0
9.58,11.61,-3.01,-1.26,6.58,10.34,0
9.38,11.53,-2.84,-1.27,6.55,10.25,0
6.93,6.2,-1.28,-1.33,5.65,4.86,0
6.79,5.2,-1.28,-1.33,5.52,3.86,0
6.68,4.95,-1.29,-1.33,5.4,3.61,0
6.67,4.95,-1.29,-1.33,5.39,3.61,0
6.66,4.94,-2.7,-2.98,3.97,1.96,0
7.22,8.03,-2.68,-2.99,4.54,5.04,0
