dist_nearest_edge,trench_abs_ortho,conv_ortho,conv_paral
3.95,-1.68,9.84,-0.09
7.49,-1.61,9.65,0.22
6.31,-1.62,9.72,0.22
5.32,-1.62,9.77,0.22
7.09,-1.61,9.68,0.22
6.11,-1.62,9.73,0.22
3.25,-2.08,6.16,-6.27
11.61,-1.69,9.38,-0.51
9.65,-1.6,9.52,0.22
3.84,-2.08,6.22,-6.27
7.17,-2.09,7.66,-4.82
7.17,-2.09,7.66,-4.82
4.62,-2.09,6.29,-6.27
7.17,-2.09,7.66,-4.82
11.03,-1.7,9.42,-0.51
9.65,-1.6,9.52,0.22
11.26,-1.69,9.33,-0.51
7.09,-1.61,9.68,0.22
9.65,-1.6,9.52,0.22
8.47,-1.61,9.59,0.22
8.19,-1.73,7.12,-3.03
7.79,-1.74,7.17,-3.03
8.58,-1.73,7.07,-3.03
2.85,-1.31,8.29,0.37
1.18,-1.18,8.38,1.23
6.05,-1.71,7.56,-2.5
2.1,-1.33,8.37,0.37
1.28,-2.05,5.88,-6.37
0.69,-2.04,5.82,-6.37
0.09,-1.19,8.49,1.23
0.46,-1.19,8.45,1.23
0.09,-1.19,8.49,1.23
0.09,-1.19,8.49,1.23
0.69,-2.04,5.82,-6.37
0.1,-2.03,5.77,-6.37
2.66,-2.07,6.11,-6.27
1.87,-2.06,6.04,-6.27
2.06,-2.06,6.05,-6.27
0.1,-2.03,5.77,-6.37
0.1,-2.03,5.77,-6.37
0.1,-2.03,5.77,-6.37
0.1,-1.69,10.01,-0.02
4.14,-1.67,9.84,-0.02
3.44,-2.08,6.23,-6.22
8.47,-1.61,9.6,0.29
0.46,-1.19,8.44,1.3
11.14,-1.79,6.19,-4.08
12.98,-1.68,6.03,-3.67
1.83,-1.68,9.94,-0.02
0.04,-2.19,8.35,-5.52
0.1,-1.69,10.01,-0.02
0.04,-2.19,8.35,-5.52
6.11,-1.62,9.73,0.29
4.14,-1.67,9.84,-0.02
8.28,-1.61,9.61,0.29
4.23,-2.09,6.3,-6.22
8.93,-2.11,7.85,-4.76
11.22,-1.7,9.42,-0.44
6.43,-1.7,7.54,-2.44
2.85,-1.31,8.29,0.43
0.1,-2.03,5.82,-6.32
0.09,-1.19,8.47,1.3
0.1,-2.03,5.82,-6.32
11.33,-1.79,6.17,-4.08
12.85,-1.72,6.24,-3.67
12.85,-1.72,6.24,-3.67
11.14,-1.79,6.19,-4.08
12.85,-1.72,6.24,-3.67
12.79,-1.35,6.9,-1.38
12.98,-1.68,6.03,-3.67
12.79,-1.35,6.9,-1.38
12.23,-1.33,6.83,-1.38
4.73,-1.63,9.8,0.29
3.18,-1.68,9.88,-0.02
1.06,-1.69,9.97,-0.02
1.83,-1.68,9.94,-0.02
0.67,-1.69,9.99,-0.02
0.04,-2.19,8.35,-5.52
0.1,-1.69,10.01,-0.02
0.04,-2.19,8.35,-5.52
0.1,-1.69,10.01,-0.02
0.04,-2.19,8.35,-5.52
0.04,-2.19,8.35,-5.52
0.04,-2.19,8.35,-5.52
0.04,-2.19,8.35,-5.52
0.17,-2.19,6.73,-7.41
3.18,-1.68,9.88,-0.02
1.83,-1.68,9.94,-0.02
5.13,-1.62,9.79,0.29
4.14,-1.67,9.84,-0.02
7.29,-1.61,9.67,0.29
6.5,-1.62,9.71,0.29
5.13,-1.62,9.79,0.29
7.29,-1.61,9.67,0.29
5.91,-1.62,9.74,0.29
3.25,-2.08,6.21,-6.22
11.42,-1.69,9.4,-0.44
9.46,-1.6,9.54,0.29
3.84,-2.09,6.27,-6.22
7.17,-2.09,7.7,-4.76
7.17,-2.09,7.7,-4.76
4.62,-2.1,6.34,-6.22
7.17,-2.09,7.7,-4.76
11.03,-1.7,9.43,-0.44
9.65,-1.6,9.53,0.29
11.26,-1.69,9.33,-0.44
7.29,-1.61,9.67,0.29
9.46,-1.6,9.54,0.29
8.47,-1.61,9.6,0.29
8.19,-1.74,7.14,-2.97
7.79,-1.74,7.19,-2.97
8.58,-1.73,7.1,-2.97
2.85,-1.31,8.29,0.43
1.18,-1.18,8.37,1.3
6.05,-1.71,7.58,-2.44
2.1,-1.33,8.37,0.43
1.47,-2.05,5.95,-6.32
1.08,-2.05,5.91,-6.32
0.09,-1.19,8.47,1.3
0.46,-1.19,8.44,1.3
0.09,-1.19,8.47,1.3
0.09,-1.19,8.47,1.3
0.49,-2.04,5.86,-6.32
0.1,-2.03,5.82,-6.32
2.66,-2.07,6.16,-6.22
1.67,-2.06,6.07,-6.22
2.26,-2.06,6.12,-6.22
0.1,-2.03,5.82,-6.32
0.1,-2.03,5.82,-6.32
0.1,-2.03,5.82,-6.32
0.1,-1.69,10.01,0.05
3.95,-1.68,9.85,0.05
3.64,-2.08,6.3,-6.17
8.47,-1.61,9.6,0.36
0.27,-1.19,8.44,1.37
11.33,-1.79,6.2,-4.02
12.99,-1.68,6.05,-3.61
1.83,-1.68,9.95,0.05
0.04,-2.19,8.4,-5.47
0.1,-1.69,10.01,0.05
0.17,-2.19,6.79,-7.37
6.31,-1.62,9.73,0.36
4.14,-1.67,9.84,0.05
8.47,-1.61,9.6,0.36
4.23,-2.09,6.35,-6.17
8.93,-2.11,7.89,-4.7
11.03,-1.7,9.44,-0.37
6.43,-1.7,7.55,-2.37
2.85,-1.31,8.28,0.5
0.1,-2.03,5.87,-6.27
0.09,-1.19,8.46,1.37
0.1,-2.03,5.87,-6.27
11.33,-1.79,6.2,-4.02
12.66,-1.72,6.29,-3.61
13.03,-1.72,6.24,-3.61
11.33,-1.79,6.2,-4.02
12.66,-1.72,6.29,-3.61
12.81,-1.35,6.9,-1.31
12.99,-1.68,6.05,-3.61
12.99,-1.68,6.05,-3.61
12.25,-1.34,6.83,-1.31
4.73,-1.63,9.81,0.36
3.18,-1.68,9.89,0.05
1.06,-1.68,9.98,0.05
1.83,-1.68,9.95,0.05
0.67,-1.69,9.99,0.05
0.04,-2.19,8.4,-5.47
0.1,-1.69,10.01,0.05
0.04,-2.19,8.4,-5.47
0.1,-1.69,10.01,0.05
0.04,-2.19,8.4,-5.47
0.04,-2.19,8.4,-5.47
0.04,-2.19,8.4,-5.47
0.04,-2.19,8.4,-5.47
0.17,-2.19,6.79,-7.37
3.18,-1.68,9.89,0.05
1.83,-1.68,9.95,0.05
5.13,-1.62,9.79,0.36
3.95,-1.68,9.85,0.05
7.49,-1.61,9.66,0.36
6.31,-1.62,9.73,0.36
5.13,-1.62,9.79,0.36
7.09,-1.61,9.68,0.36
5.91,-1.62,9.75,0.36
3.25,-2.08,6.26,-6.17
11.03,-1.7,9.44,-0.37
9.65,-1.6,9.53,0.36
3.84,-2.09,6.32,-6.17
7.17,-2.09,7.74,-4.7
7.17,-2.09,7.74,-4.7
4.62,-2.1,6.39,-6.17
7.17,-2.09,7.74,-4.7
11.03,-1.7,9.44,-0.37
9.65,-1.6,9.53,0.36
11.26,-1.69,9.34,-0.37
7.49,-1.61,9.66,0.36
9.65,-1.6,9.53,0.36
8.47,-1.61,9.6,0.36
8.19,-1.74,7.16,-2.9
7.79,-1.74,7.21,-2.9
8.58,-1.73,7.12,-2.9
2.85,-1.31,8.28,0.5
1.18,-1.18,8.35,1.37
5.87,-1.71,7.62,-2.37
1.91,-1.17,8.28,1.37
1.47,-2.05,6.0,-6.27
0.88,-2.05,5.94,-6.27
0.09,-1.19,8.46,1.37
0.82,-1.18,8.39,1.37
0.09,-1.19,8.46,1.37
0.09,-1.19,8.46,1.37
0.49,-2.04,5.9,-6.27
0.1,-2.03,5.87,-6.27
2.66,-2.07,6.21,-6.17
1.87,-2.06,6.13,-6.17
2.26,-2.07,6.17,-6.17
0.1,-2.03,5.87,-6.27
0.1,-2.03,5.87,-6.27
0.1,-2.03,5.87,-6.27
0.1,-1.33,8.98,2.25
3.95,-1.29,9.04,2.25
3.64,-1.54,7.97,-4.47
8.47,-1.19,8.98,2.54
0.27,7.37,0.0,0.0
11.33,6.95,0.0,0.0
13.01,6.95,0.0,0.0
1.83,-1.31,9.02,2.25
0.04,-1.76,8.74,-3.06
0.1,-1.33,8.98,2.25
0.04,-1.76,8.74,-3.06
6.11,-1.22,8.98,2.54
4.14,-1.28,9.04,2.25
8.28,-1.19,8.98,2.54
4.23,-1.56,7.99,-4.47
8.93,-1.58,8.86,-2.71
11.22,-1.24,9.14,1.83
6.62,7.58,0.0,0.0
2.85,7.54,0.0,0.0
0.1,-1.48,7.76,-4.59
0.09,7.38,0.0,0.0
0.29,-1.48,7.77,-4.59
11.33,6.95,0.0,0.0
12.66,7.05,0.0,0.0
13.03,7.03,0.0,0.0
11.33,6.95,0.0,0.0
12.66,7.05,0.0,0.0
12.82,7.27,0.0,0.0
13.01,6.95,0.0,0.0
13.01,6.95,0.0,0.0
12.26,7.24,0.0,0.0
4.93,-1.24,8.97,2.54
2.99,-1.3,9.03,2.25
1.06,-1.32,9.0,2.25
2.22,-1.31,9.02,2.25
0.67,-1.32,9.0,2.25
0.04,-1.76,8.74,-3.06
0.1,-1.33,8.98,2.25
0.04,-1.76,8.74,-3.06
0.1,-1.33,8.98,2.25
0.04,-1.76,8.74,-3.06
0.04,-1.76,8.74,-3.06
0.04,-1.76,8.74,-3.06
0.04,-1.76,8.74,-3.06
0.17,-1.77,7.71,-5.12
2.99,-1.3,9.03,2.25
1.83,-1.31,9.02,2.25
4.93,-1.24,8.97,2.54
3.95,-1.29,9.04,2.25
7.49,-1.2,8.98,2.54
6.5,-1.22,8.98,2.54
5.32,-1.23,8.98,2.54
6.9,-1.21,8.98,2.54
6.11,-1.22,8.98,2.54
3.05,-1.53,7.95,-4.47
11.42,-1.24,9.13,1.83
9.46,-1.18,8.98,2.54
3.84,-1.55,7.98,-4.47
6.98,-1.55,8.82,-2.71
6.98,-1.55,8.82,-2.71
4.62,-1.56,8.0,-4.47
6.98,-1.55,8.82,-2.71
11.03,-1.25,9.14,1.83
9.65,-1.17,8.98,2.54
11.26,-1.23,9.12,1.83
7.49,-1.2,8.98,2.54
9.46,-1.18,8.98,2.54
8.28,-1.19,8.98,2.54
7.99,7.44,0.0,0.0
7.79,7.45,0.0,0.0
8.58,7.42,0.0,0.0
2.85,7.54,0.0,0.0
1.18,7.35,0.0,0.0
5.87,7.61,0.0,0.0
2.1,7.56,0.0,0.0
1.28,-1.5,7.81,-4.59
0.69,-1.49,7.79,-4.59
0.09,7.38,0.0,0.0
0.46,7.37,0.0,0.0
0.09,7.38,0.0,0.0
0.09,7.38,0.0,0.0
0.69,-1.49,7.79,-4.59
0.1,-1.48,7.76,-4.59
2.65,-1.53,7.94,-4.47
1.87,-1.51,7.91,-4.47
2.06,-1.51,7.91,-4.47
0.1,-1.48,7.76,-4.59
0.1,-1.48,7.76,-4.59
0.1,-1.48,7.76,-4.59
0.1,-1.33,8.98,2.28
4.14,-1.29,9.04,2.28
6.33,-1.54,7.98,-4.44
8.47,-1.19,8.98,2.57
0.09,-1.4,8.04,-3.83
6.12,-7.53,8.43,1.44
10.88,-7.27,8.21,-0.13
2.02,-1.31,9.01,2.28
0.04,-1.76,8.75,-3.03
0.1,-1.33,8.98,2.28
0.17,-1.77,7.73,-5.1
6.11,-1.22,8.98,2.57
4.14,-1.29,9.04,2.28
8.28,-1.19,8.98,2.57
7.32,-1.56,8.01,-4.44
11.83,-1.58,8.87,-2.68
11.22,-1.24,9.13,1.86
3.44,-7.65,8.69,0.7
1.89,-7.71,8.74,1.06
2.38,-1.46,7.75,-4.57
0.09,-1.4,8.04,-3.83
3.37,-1.48,7.79,-4.57
7.69,-7.15,8.29,-1.6
9.49,-7.06,8.16,-1.6
9.69,-7.05,8.15,-1.6
5.17,-7.57,8.49,1.44
9.29,-7.07,8.18,-1.6
11.72,-7.19,8.09,-0.13
10.49,-7.29,8.24,-0.13
11.46,-7.24,8.17,-0.13
11.14,-7.15,8.04,-0.15
5.13,-1.24,8.97,2.57
2.99,-1.3,9.03,2.28
0.87,-1.32,8.99,2.28
2.02,-1.31,9.01,2.28
0.67,-1.32,8.99,2.28
0.04,-1.76,8.75,-3.03
0.1,-1.33,8.98,2.28
0.04,-1.76,8.75,-3.03
0.1,-1.33,8.98,2.28
0.04,-1.76,8.75,-3.03
0.04,-1.76,8.75,-3.03
0.04,-1.76,8.75,-3.03
0.04,-1.76,8.75,-3.03
0.17,-1.77,7.73,-5.1
2.99,-1.3,9.03,2.28
2.02,-1.31,9.01,2.28
5.13,-1.24,8.97,2.57
4.14,-1.29,9.04,2.28
7.29,-1.21,8.98,2.57
6.5,-1.22,8.98,2.57
5.13,-1.24,8.97,2.57
7.29,-1.21,8.98,2.57
6.11,-1.22,8.98,2.57
6.33,-1.54,7.98,-4.44
11.42,-1.24,9.13,1.86
9.26,-1.18,8.98,2.57
6.93,-1.55,8.0,-4.44
10.07,-1.55,8.83,-2.68
10.07,-1.55,8.83,-2.68
7.71,-1.56,8.02,-4.44
10.07,-1.55,8.83,-2.68
11.03,-1.25,9.14,1.86
9.85,-1.17,8.97,2.57
12.38,-1.23,9.12,1.86
7.29,-1.21,8.98,2.57
9.46,-1.18,8.97,2.57
8.47,-1.19,8.98,2.57
4.21,-7.62,8.64,0.7
3.44,-7.65,8.69,0.7
4.79,-7.6,8.6,0.7
1.1,-7.73,8.78,1.06
0.3,-7.75,8.82,1.06
2.67,-7.68,8.73,0.7
0.27,-1.41,8.04,-3.83
4.17,-1.5,7.82,-4.57
3.97,-1.49,7.82,-4.57
0.1,-7.76,8.83,1.06
0.7,-7.74,8.8,1.06
0.09,-1.4,8.04,-3.83
0.1,-7.76,8.83,1.06
3.77,-1.49,7.81,-4.57
1.59,-1.45,7.71,-4.57
5.74,-1.53,7.96,-4.44
4.96,-1.51,7.93,-4.44
5.35,-1.52,7.94,-4.44
0.8,-1.42,8.07,-3.83
1.19,-1.44,7.7,-4.57
2.78,-1.47,7.77,-4.57
0.1,-1.33,8.97,2.31
3.95,-1.29,9.03,2.31
4.94,-1.54,8.0,-4.42
8.67,-1.19,8.97,2.6
0.04,-7.57,8.44,3.02
7.18,-7.54,8.44,1.47
12.12,-7.27,8.22,-0.09
1.83,-1.31,9.01,2.31
0.04,-1.76,8.77,-3.0
0.1,-1.33,8.97,2.31
0.04,-1.76,8.77,-3.0
6.31,-1.22,8.97,2.6
4.14,-1.29,9.04,2.31
8.08,-1.2,8.97,2.6
5.93,-1.56,8.03,-4.42
10.44,-1.58,8.89,-2.65
11.22,-1.25,9.13,1.89
4.49,-7.66,8.7,0.73
2.94,-7.71,8.75,1.09
0.67,-1.46,7.76,-4.54
0.04,-7.57,8.44,3.02
2.02,-1.49,7.82,-4.54
8.94,-7.15,8.3,-1.57
10.94,-7.06,8.16,-1.57
10.94,-7.06,8.16,-1.57
6.42,-7.57,8.49,1.47
10.74,-7.07,8.17,-1.57
10.55,-7.18,8.08,-0.09
11.73,-7.29,8.25,-0.09
11.72,-7.24,8.17,-0.09
9.98,-7.14,8.03,-0.12
4.73,-1.24,8.96,2.6
3.18,-1.3,9.03,2.31
1.06,-1.32,8.99,2.31
1.83,-1.31,9.01,2.31
0.67,-1.33,8.99,2.31
0.04,-1.76,8.77,-3.0
0.1,-1.33,8.97,2.31
0.04,-1.76,8.77,-3.0
0.1,-1.33,8.97,2.31
0.04,-1.76,8.77,-3.0
0.04,-1.76,8.77,-3.0
0.04,-1.76,8.77,-3.0
0.04,-1.76,8.77,-3.0
0.17,-1.77,7.75,-5.07
3.18,-1.3,9.03,2.31
1.83,-1.31,9.01,2.31
5.13,-1.24,8.97,2.6
3.95,-1.29,9.03,2.31
7.29,-1.21,8.97,2.6
6.31,-1.22,8.97,2.6
5.13,-1.24,8.97,2.6
7.29,-1.21,8.97,2.6
5.91,-1.23,8.97,2.6
4.94,-1.54,8.0,-4.42
11.42,-1.24,9.13,1.89
9.26,-1.18,8.97,2.6
5.53,-1.55,8.02,-4.42
8.87,-1.56,8.85,-2.65
8.87,-1.56,8.85,-2.65
6.32,-1.57,8.04,-4.42
8.87,-1.56,8.85,-2.65
11.03,-1.25,9.13,1.89
9.85,-1.17,8.97,2.6
12.38,-1.23,9.12,1.89
7.29,-1.21,8.97,2.6
9.46,-1.18,8.97,2.6
8.67,-1.19,8.97,2.6
5.46,-7.62,8.64,0.73
4.49,-7.66,8.7,0.73
6.04,-7.6,8.61,0.73
2.35,-7.73,8.78,1.09
1.56,-7.75,8.82,1.09
3.92,-7.68,8.73,0.73
1.36,-7.76,8.83,1.09
2.98,-1.5,7.85,-4.54
2.41,-1.49,7.83,-4.54
0.04,-7.57,8.44,3.02
2.15,-7.73,8.79,1.09
0.04,-7.57,8.44,3.02
0.77,-7.77,8.86,1.09
2.21,-1.49,7.82,-4.54
0.1,-1.45,7.73,-4.54
4.35,-1.53,7.98,-4.42
3.37,-1.51,7.94,-4.42
3.96,-1.52,7.96,-4.42
0.1,-1.45,7.73,-4.54
0.1,-1.45,7.73,-4.54
1.44,-1.47,7.79,-4.54
0.1,-1.33,8.97,2.34
3.95,-1.29,9.03,2.34
4.34,-1.55,8.03,-4.39
8.67,-1.19,8.97,2.63
0.3,-7.58,8.46,3.05
9.85,-7.16,8.32,-1.54
11.13,-7.26,8.21,-0.06
2.02,-1.31,9.0,2.34
0.04,-1.76,8.78,-2.97
0.1,-1.33,8.97,2.34
0.17,-1.77,7.77,-5.05
6.31,-1.22,8.97,2.63
4.14,-1.29,9.03,2.34
8.08,-1.2,8.97,2.63
4.93,-1.56,8.05,-4.39
9.64,-1.59,8.9,-2.62
11.22,-1.25,9.13,1.92
5.6,-7.65,8.69,0.76
3.66,-7.71,8.76,1.12
0.09,-1.47,7.8,-4.52
0.1,-7.59,8.47,3.05
1.04,-1.49,7.84,-4.52
10.25,-7.14,8.29,-1.54
11.85,-7.06,8.17,-1.54
12.05,-7.05,8.16,-1.54
7.33,-7.57,8.49,1.5
11.85,-7.06,8.17,-1.54
9.76,-7.19,8.1,-0.06
11.72,-7.29,8.26,-0.06
10.74,-7.24,8.18,-0.06
9.18,-7.15,8.06,-0.09
4.93,-1.24,8.96,2.63
2.8,-1.3,9.02,2.34
0.87,-1.32,8.98,2.34
2.02,-1.31,9.0,2.34
0.67,-1.33,8.98,2.34
0.04,-1.76,8.78,-2.97
0.1,-1.33,8.97,2.34
0.04,-1.76,8.78,-2.97
0.1,-1.33,8.97,2.34
0.04,-1.76,8.78,-2.97
0.04,-1.76,8.78,-2.97
0.04,-1.76,8.78,-2.97
0.04,-1.76,8.78,-2.97
0.17,-1.77,7.77,-5.05
2.99,-1.3,9.02,2.34
2.02,-1.31,9.0,2.34
4.93,-1.24,8.96,2.63
4.14,-1.29,9.03,2.34
7.49,-1.21,8.97,2.63
6.31,-1.22,8.97,2.63
4.93,-1.24,8.96,2.63
7.09,-1.21,8.97,2.63
5.91,-1.23,8.96,2.63
3.56,-1.54,8.0,-4.39
11.42,-1.24,9.13,1.92
9.26,-1.18,8.97,2.63
4.54,-1.55,8.04,-4.39
7.68,-1.55,8.86,-2.62
7.68,-1.55,8.86,-2.62
5.52,-1.57,8.07,-4.39
7.68,-1.55,8.86,-2.62
11.03,-1.25,9.13,1.92
9.85,-1.18,8.96,2.63
11.97,-1.23,9.12,1.92
7.49,-1.21,8.97,2.63
9.46,-1.18,8.97,2.63
8.67,-1.19,8.97,2.63
6.18,-7.63,8.66,0.76
5.6,-7.65,8.69,0.76
6.95,-7.6,8.61,0.76
3.06,-7.73,8.79,1.12
2.47,-7.75,8.82,1.12
4.83,-7.68,8.74,0.76
2.27,-7.76,8.83,1.12
1.99,-1.51,7.88,-4.52
1.61,-1.5,7.86,-4.52
0.1,-7.59,8.47,3.05
3.06,-7.73,8.79,1.12
0.1,-7.59,8.47,3.05
0.1,-7.59,8.47,3.05
1.23,-1.49,7.85,-4.52
0.09,-1.47,7.8,-4.52
3.36,-1.53,8.0,-4.39
2.77,-1.52,7.98,-4.39
2.97,-1.52,7.98,-4.39
0.09,-1.47,7.8,-4.52
0.09,-1.47,7.8,-4.52
0.28,-1.47,7.81,-4.52
0.1,-1.33,8.96,2.38
4.14,-1.29,9.03,2.38
2.95,-1.54,8.04,-4.37
8.47,-1.2,8.96,2.66
0.86,-7.58,8.47,3.08
10.97,-7.15,8.32,-1.51
10.19,-7.26,8.22,-0.03
1.83,-1.32,9.0,2.38
0.04,-1.77,8.79,-2.94
0.29,-1.33,8.97,2.38
0.04,-1.77,8.79,-2.94
6.11,-1.23,8.96,2.66
4.14,-1.29,9.03,2.38
8.47,-1.2,8.96,2.66
3.93,-1.56,8.07,-4.37
8.64,-1.59,8.92,-2.59
11.22,-1.25,9.13,1.96
6.32,-7.65,8.71,0.8
4.58,-7.71,8.77,1.16
0.09,-1.49,7.86,-4.49
0.1,-7.6,8.51,3.08
0.09,-1.49,7.86,-4.49
11.17,-7.14,8.3,-1.51
11.17,-7.04,8.16,-1.51
11.17,-7.04,8.16,-1.51
8.06,-7.57,8.5,1.53
11.57,-7.06,8.19,-1.51
8.63,-7.18,8.1,-0.03
10.58,-7.28,8.25,-0.03
9.6,-7.23,8.17,-0.03
8.24,-7.15,8.06,-0.06
4.93,-1.24,8.95,2.66
3.18,-1.3,9.02,2.38
1.06,-1.32,8.98,2.38
1.83,-1.32,9.0,2.38
0.67,-1.33,8.98,2.38
0.04,-1.77,8.79,-2.94
0.1,-1.33,8.96,2.38
0.04,-1.77,8.79,-2.94
0.1,-1.33,8.96,2.38
0.04,-1.77,8.79,-2.94
0.04,-1.77,8.79,-2.94
0.04,-1.77,8.79,-2.94
0.04,-1.77,8.79,-2.94
0.17,-1.78,7.79,-5.02
3.18,-1.3,9.02,2.38
1.83,-1.32,9.0,2.38
4.93,-1.24,8.95,2.66
4.14,-1.29,9.03,2.38
7.49,-1.21,8.96,2.66
6.5,-1.22,8.96,2.66
5.32,-1.24,8.96,2.66
6.9,-1.22,8.96,2.66
6.11,-1.23,8.96,2.66
2.95,-1.54,8.04,-4.37
11.42,-1.25,9.13,1.96
9.65,-1.18,8.96,2.66
3.54,-1.55,8.06,-4.37
6.68,-1.56,8.88,-2.59
6.68,-1.56,8.88,-2.59
4.33,-1.57,8.08,-4.37
6.68,-1.56,8.88,-2.59
11.03,-1.25,9.13,1.96
9.65,-1.18,8.96,2.66
10.97,-1.23,9.12,1.96
7.49,-1.21,8.96,2.66
9.65,-1.18,8.96,2.66
8.47,-1.2,8.96,2.66
7.1,-7.63,8.66,0.8
6.32,-7.65,8.71,0.8
7.87,-7.6,8.62,0.8
3.98,-7.73,8.8,1.16
3.19,-7.75,8.84,1.16
5.55,-7.68,8.75,0.8
3.19,-7.75,8.84,1.16
0.82,-1.5,7.89,-4.49
0.46,-1.5,7.88,-4.49
0.1,-7.6,8.51,3.08
3.59,-7.74,8.82,1.16
0.1,-7.6,8.51,3.08
0.67,-7.59,8.48,3.08
0.27,-1.49,7.87,-4.49
0.1,-7.6,8.51,3.08
2.16,-1.53,8.01,-4.37
1.77,-1.52,8.0,-4.37
1.77,-1.52,8.0,-4.37
0.09,-1.49,7.86,-4.49
0.09,-1.49,7.86,-4.49
0.09,-1.49,7.86,-4.49
0.1,-1.45,9.07,2.49
3.95,-1.4,9.13,2.49
2.34,-1.68,8.2,-4.35
8.47,-1.3,9.06,2.78
1.61,-7.58,8.56,3.2
11.9,-7.16,8.43,-1.45
9.2,-7.26,8.32,0.05
2.02,-1.43,9.11,2.49
0.04,-1.91,8.94,-2.91
0.1,-1.45,9.07,2.49
0.04,-1.91,8.94,-2.91
6.11,-1.33,9.06,2.78
4.14,-1.4,9.13,2.49
8.47,-1.3,9.06,2.78
2.93,-1.69,8.22,-4.35
7.63,-1.72,9.06,-2.54
11.12,-1.36,9.24,2.07
7.26,-7.65,8.81,0.89
5.51,-7.71,8.86,1.25
0.07,-1.63,8.04,-4.48
0.09,-7.61,8.62,3.2
0.07,-1.63,8.04,-4.48
11.98,-7.14,8.4,-1.45
9.98,-7.04,8.25,-1.45
9.98,-7.04,8.25,-1.45
8.99,-7.57,8.59,1.64
10.38,-7.06,8.28,-1.45
7.83,-7.19,8.21,0.05
9.78,-7.29,8.36,0.05
8.8,-7.24,8.29,0.05
7.06,-7.14,8.14,0.03
4.73,-1.35,9.05,2.78
2.99,-1.42,9.12,2.49
0.87,-1.44,9.09,2.49
2.02,-1.43,9.11,2.49
0.67,-1.44,9.08,2.49
0.04,-1.91,8.94,-2.91
0.1,-1.45,9.07,2.49
0.04,-1.91,8.94,-2.91
0.1,-1.45,9.07,2.49
0.04,-1.91,8.94,-2.91
0.04,-1.91,8.94,-2.91
0.04,-1.91,8.94,-2.91
0.04,-1.91,8.94,-2.91
0.17,-1.91,7.95,-5.02
2.99,-1.42,9.12,2.49
2.02,-1.43,9.11,2.49
5.13,-1.35,9.06,2.78
4.14,-1.4,9.13,2.49
7.29,-1.32,9.06,2.78
6.31,-1.33,9.06,2.78
5.13,-1.35,9.06,2.78
7.29,-1.32,9.06,2.78
5.91,-1.34,9.06,2.78
1.94,-1.67,8.18,-4.35
10.93,-1.36,9.23,2.07
9.65,-1.28,9.06,2.78
2.53,-1.68,8.2,-4.35
5.87,-1.69,9.02,-2.54
6.06,-1.69,9.03,-2.54
3.52,-1.7,8.23,-4.35
5.87,-1.69,9.02,-2.54
11.03,-1.36,9.24,2.07
9.65,-1.28,9.06,2.78
9.96,-1.34,9.22,2.07
7.29,-1.32,9.06,2.78
9.65,-1.28,9.06,2.78
8.47,-1.3,9.06,2.78
8.03,-7.62,8.76,0.89
7.26,-7.65,8.81,0.89
8.6,-7.6,8.73,0.89
4.72,-7.73,8.91,1.25
3.93,-7.76,8.95,1.25
6.48,-7.68,8.85,0.89
4.12,-7.75,8.94,1.25
0.2,-1.64,8.05,-4.48
0.07,-1.63,8.04,-4.48
0.09,-7.61,8.62,3.2
4.52,-7.74,8.92,1.25
0.09,-7.61,8.62,3.2
1.42,-7.59,8.57,3.2
0.07,-1.63,8.04,-4.48
0.09,-7.61,8.62,3.2
1.35,-1.66,8.16,-4.35
0.37,-1.64,8.12,-4.35
0.96,-1.65,8.15,-4.35
0.07,-1.63,8.04,-4.48
0.09,-7.61,8.62,3.2
0.07,-1.63,8.04,-4.48
0.1,-1.45,9.07,2.52
3.95,-1.4,9.13,2.52
1.28,-1.68,8.21,-4.32
8.47,-1.3,9.06,2.81
2.26,-7.58,8.57,3.23
11.09,-7.15,8.43,-1.42
8.11,-7.26,8.33,0.09
1.83,-1.43,9.1,2.52
0.04,-1.91,8.96,-2.87
0.1,-1.45,9.07,2.52
0.17,-1.91,7.97,-5.0
6.31,-1.33,9.06,2.81
4.14,-1.4,9.13,2.52
8.28,-1.31,9.06,2.81
2.06,-1.69,8.24,-4.32
6.77,-1.72,9.08,-2.51
10.25,-1.36,9.23,2.1
8.12,-7.65,8.81,0.92
6.38,-7.71,8.87,1.29
0.1,-1.65,8.17,-4.32
0.08,-7.22,8.03,4.56
0.1,-1.65,8.17,-4.32
10.69,-7.13,8.4,-1.42
8.9,-7.04,8.27,-1.42
8.9,-7.04,8.27,-1.42
9.86,-7.56,8.6,1.67
8.9,-7.04,8.27,-1.42
6.55,-7.18,8.2,0.09
8.7,-7.29,8.37,0.09
7.53,-7.23,8.28,0.09
5.8,-7.13,8.14,0.06
4.93,-1.35,9.05,2.81
2.8,-1.42,9.11,2.52
0.87,-1.44,9.08,2.52
1.83,-1.43,9.1,2.52
0.87,-1.44,9.08,2.52
0.04,-1.91,8.96,-2.87
0.1,-1.45,9.07,2.52
0.04,-1.91,8.96,-2.87
0.1,-1.45,9.07,2.52
0.04,-1.91,8.96,-2.87
0.04,-1.91,8.96,-2.87
0.04,-1.91,8.96,-2.87
0.04,-1.91,8.96,-2.87
0.17,-1.91,7.97,-5.0
2.99,-1.42,9.11,2.52
1.83,-1.43,9.1,2.52
